,Batch_Num,Metric1,Thickness1,Thickness2,Metric2,Metric3,Metric4,Metric5,Metric6,Yield1,Width1,Length1,Metric7,Metric8,Metric9,Yield2,Width2,Length2,Metric10
936,937,2913.4,2496.01,2227.2444,1129.8739,1.2803,102.7956,0.1188,1.6316,0.9594,198.6364,75.5556,10.2172,405.3073,9.6284,0.9744,189.00799999999998,64.7149,12.5488
937,938,3150.13,2531.81,2211.4334,2130.9862,1.1351,86.7956,0.1237,1.6383,0.9621,198.602,70.3444,7.3984,405.0001,10.0507,0.9771,188.5513,64.3756,12.390999999999998
938,939,3059.09,2555.69,2060.66,1410.3599,3.8894,96.6256,0.1181,1.5569,0.9707,197.4261,70.1222,6.3965,402.1375,10.0085,0.9821,187.4176,64.4228,12.4978
939,940,3076.81,2521.25,2195.5,1027.5153,1.3548,105.8378,0.1203,1.5979,0.9548,197.9677,76.1667,8.7861,424.223,9.1976,0.9721,188.7701,64.7846,12.5331
940,941,3015.77,2440.94,2194.3778,1265.1715,0.7588,100.1833,0.1204,1.4802,0.9701,202.6978,71.4333,6.5385,395.8045,9.7657,0.9636,192.9322,64.2488,12.3578
941,942,2958.22,2467.5,2227.2444,1129.8739,1.2803,102.7956,0.1188,1.6157,0.9604,198.824,63.7889,7.0273,406.8979,9.9024,0.9754,188.9216,64.215,12.5331
942,943,2945.9,2539.58,2227.2444,1129.8739,1.2803,102.7956,0.1188,1.5401,0.9771,193.8465,68.2,7.9669,419.7281,9.0907,0.9802,184.7558,64.4107,12.4996
943,944,3087.24,2470.28,2060.66,1410.3599,3.8894,96.6256,0.1181,1.3824,0.9533,198.0719,71.5444,5.5385,391.131,10.1866,0.9740000000000001,187.8853,64.1468,12.5049
944,945,2964.71,2495.7,2202.3556,1020.9264,0.8676,102.7833,0.12,1.4226,0.9688,202.9268,66.9889,7.6657,409.49699999999996,9.7454,0.9751,193.1813,64.5815,12.3351
945,946,2964.0,2475.5,2227.2444,1129.8739,1.2803,102.7956,0.1188,1.4909999999999999,0.9718,198.7341,62.2889,7.6855,400.5449,9.9095,0.9812,188.8245,64.215,12.539000000000001
946,947,2980.29,2508.52,2060.66,1410.3599,3.8894,96.6256,0.1181,1.6057,0.9695,200.0485,74.1556,6.9335,403.5455,9.6994,0.9733,190.3491,64.332,12.5484
947,948,3048.93,2451.82,2197.3222,1586.9476,2.0983,97.6267,0.1249,1.5119,0.9588,198.8367,66.8667,8.7363,402.7519,9.9406,0.9740000000000001,188.8961,64.5815,12.5682
949,950,3001.53,2540.07,2060.66,1410.3599,3.8894,96.6256,0.1181,1.5317,0.9756,202.6478,68.7778,6.5925,397.3771,9.6492,0.9708,192.9986,64.5531,12.4978
950,951,3077.04,2469.1,2060.66,1410.3599,3.8894,96.6256,0.1181,1.541,0.9709,198.243,74.1111,8.3811,420.8628,9.7339,0.9655,188.5091,64.5242,12.5094
951,952,3062.47,2442.49,2168.7333,999.5929,1.3739,104.8544,0.1217,1.5498,0.9707,198.3204,71.6444,6.9771,398.4584,9.8637,0.9768,188.4567,64.2488,12.5331
952,953,3071.15,2501.0,2228.7222,2941.8341,1.7383,94.6056,0.1248,1.5431,0.9557,198.7599,72.7667,7.6825,414.7182,10.0034,0.9731,188.7565,63.7619,12.3351
953,954,3075.67,2516.47,2213.9111,1973.969,1.2541,96.9456,0.1238,1.5651,0.9574,198.0528,72.7778,10.1733,410.23,9.3127,0.9755,188.7402,63.7758,12.3578
954,955,2971.86,2528.73,2204.5,1768.1986,1.3398,91.8511,0.1257,1.4569999999999999,0.9612,198.5362,65.0889,6.742000000000001,404.4262,9.1953,0.9759,189.3409,64.1481,12.5682
955,956,2892.86,2538.74,2197.3222,1586.9476,2.0983,97.6267,0.1249,1.5619999999999998,0.9541,200.9097,72.3889,8.9836,414.9654,10.0565,0.9741,190.8532,64.0201,12.5682
956,957,2996.69,2461.17,2211.4334,2130.9862,1.1351,86.7956,0.1237,1.4056,0.9788,202.4076,70.5111,9.4042,413.8739,9.3965,0.9734,193.0111,76.2508,12.5504
957,958,2999.04,2438.56,2184.7222,1009.0221,1.3187,101.9178,0.1219,1.4684,0.9661,201.7261,74.7778,9.9037,404.6782,9.3723,0.9590000000000001,192.3538,64.741,12.5049
958,959,3037.98,2370.44,2168.7333,999.5929,1.3739,104.8544,0.1217,1.4938,0.9503,200.1397,72.3222,6.4924,396.4098,10.0814,0.9722,190.0582,63.901,11.9482
959,960,3024.67,2620.96,2206.1444,1876.9899,2.0607,95.9511,0.1246,1.5648,0.9767,201.3019,76.4667,11.3511,412.1426,9.024,0.9798,192.278,64.7846,12.4996
960,961,3034.43,2586.86,2197.3222,1586.9476,2.0983,97.6267,0.1249,1.5842,0.9561,202.5048,68.3667,10.390999999999998,412.7687,9.311,0.9733,193.1938,64.4107,12.5331
961,962,3044.39,2526.85,2211.4334,2130.9862,1.1351,86.7956,0.1237,1.3656,0.9685,198.6158,71.1667,11.2013,419.332,9.0542,0.9735,189.5616,64.6813,12.5049
962,963,3040.48,2512.03,2206.1444,1876.9899,2.0607,95.9511,0.1246,1.6242,0.9699,196.1811,73.1556,8.2135,396.3313,10.0053,0.9819,186.1758,64.2488,12.4996
963,964,3082.05,2447.43,2210.2778,2120.576,1.07,95.1089,0.12300000000000001,1.5367,0.9465,202.0811,68.0778,5.7163,398.6099,9.7574,0.9583,192.3238,64.3756,12.4692
964,965,3101.48,2577.44,2168.7333,999.5929,1.3739,104.8544,0.1217,1.6045,0.9561,198.6182,65.6,9.2542,399.3783,9.9713,0.9724,188.6469,64.0447,12.3351
965,966,2947.91,2456.68,2195.5,1027.5153,1.3548,105.8378,0.1203,1.4765,0.9731,198.5925,73.3778,8.6061,415.4245,9.7107,0.9781,188.8817,63.9159,12.550999999999998
966,967,2928.24,2524.91,2227.2444,1129.8739,1.2803,102.7956,0.1188,1.6373,0.9701,198.7602,65.6889,6.5954,400.8162,10.4883,0.9818,188.2719,64.0447,12.539000000000001
967,968,3074.24,2426.86,2213.9111,1973.969,1.2541,96.9456,0.1238,1.6539,0.9565,197.6004,76.6333,9.5004,406.2055,10.0576,0.9755,187.5429,64.7846,12.3351
968,969,2941.85,2462.75,2172.3111,1202.5347,1.2955,101.3556,0.1212,1.4078,0.9666,201.29,72.1889,7.9037,411.4624,9.7902,0.9604,191.4998,63.94,12.5682
969,970,2945.05,2469.59,2204.5,1768.1986,1.3398,91.8511,0.1257,1.3786,0.968,201.3292,74.3444,12.3825,420.4913,9.8005,0.9725,191.5286,64.5548,12.5547
970,971,3066.18,2539.01,2180.5556,1165.1351,0.7892,101.4578,0.1226,1.4454,0.9757,201.1718,69.6333,9.9407,398.6914,9.9019,0.9790000000000001,191.2698,64.6913,12.5376
971,972,3087.64,2403.24,2197.3222,1586.9476,2.0983,97.6267,0.1249,1.4314,0.9691,196.2512,65.0778,6.3496,402.4503,10.0109,0.9792,186.2402,64.0248,12.539000000000001
972,973,3043.12,2473.67,2180.5556,1165.1351,0.7892,101.4578,0.1226,1.4276,0.9672,202.44400000000002,66.8222,9.7066,398.1627,9.9301,0.9729,192.5139,64.7472,12.5488
973,974,2971.54,2457.64,2180.5556,1165.1351,0.7892,101.4578,0.1226,1.4785,0.9545,202.4017,73.3667,10.6712,419.6355,10.012,0.975,192.3897,63.7619,12.3578
974,975,2931.17,2467.4,2206.1444,1876.9899,2.0607,95.9511,0.1246,1.5922,0.9713,195.6482,67.8778,11.1145,408.8248,9.7479,0.9734,185.9003,64.4107,12.550999999999998
975,976,3055.54,2508.88,2168.7333,999.5929,1.3739,104.8544,0.1217,1.4461,0.9691,199.8782,63.8222,7.233,403.1136,9.7902,0.9722,190.0879,64.0248,12.3351
976,977,2949.99,2498.67,2204.1555,1276.2565,0.7879999999999999,100.6922,0.1198,1.54,0.9679,201.3244,70.7556,5.6317,396.1213,9.9321,0.9792,191.3923,64.3688,12.2981
977,978,2927.94,2481.52,2206.5777,978.7832,1.3316,100.6189,0.1203,1.4675,0.9716,196.2477,65.9667,7.1375,399.7709,9.7575,0.9702,186.4902,64.059,11.9482
978,979,3041.48,2494.58,2213.9111,1973.969,1.2541,96.9456,0.1238,1.4380000000000002,0.9667,197.2857,68.0222,12.0643,413.8448,9.4885,0.9723,187.7973,64.5531,12.5027
979,980,3188.9,2445.41,2213.9111,1973.969,1.2541,96.9456,0.1238,1.6564,0.9677,197.9419,69.1778,9.7509,411.7612,10.0827,0.9808,187.8593,64.3519,12.2981
980,981,3083.31,2377.31,2172.3111,1202.5347,1.2955,101.3556,0.1212,1.6136,0.9689,195.196,71.0778,8.2875,413.5676,9.0626,0.9734,186.1334,63.7216,12.5331
981,982,3075.1,2614.51,2168.7333,999.5929,1.3739,104.8544,0.1217,1.5578,0.968,201.8252,68.9,9.6427,418.1111,10.0777,0.98,191.7475,64.4947,12.5504
982,983,3012.68,2420.35,2172.3111,1202.5347,1.2955,101.3556,0.1212,1.3885,0.9670000000000001,197.4565,72.2889,10.386,409.786,9.5046,0.9727,187.9518,64.741,12.3578
983,984,2981.7,2415.79,2201.8666,1185.4396,1.3996,99.9211,0.1199,1.4947,0.955,201.7249,75.0111,9.0853,423.8132,9.2386,0.9743,192.4863,64.741,11.9482
984,985,3000.77,2428.2,2201.8666,1185.4396,1.3996,99.9211,0.1199,1.6202,0.9536,201.02200000000002,68.5111,8.0995,400.3532,9.9472,0.9718,191.0748,64.4096,12.3543
985,986,3058.91,2498.77,2060.66,1410.3599,3.8894,96.6256,0.1181,1.5438,0.965,197.2722,67.9778,7.6564,408.6287,10.1903,0.9797,187.0819,64.5531,12.5106
986,987,2999.96,2510.24,2206.1444,1876.9899,2.0607,95.9511,0.1246,1.4172,0.9722,196.3234,70.0667,11.6201,423.7767,9.6885,0.9741,186.6349,64.6559,12.3578
987,988,3079.44,2395.39,2209.0889,1459.4739,2.1612,98.9011,0.1242,1.5335,0.9804,200.2872,64.5889,9.3252,400.9785,8.573,0.9618,191.7142,64.0447,12.5331
988,989,3234.24,2347.02,2202.3556,1854.7633,1.3593,103.2378,0.1239,1.3924,0.9688,201.5231,68.1222,9.0556,406.1285,9.3865,0.9741,192.1365,64.7472,12.5682
989,990,2994.15,2522.16,2211.6,2122.258,1.4469999999999998,94.2089,0.1242,1.5215,0.9526,200.4402,76.1778,8.5891,416.4335,9.9054,0.9712,190.5347,64.5502,12.5682
990,991,3043.23,2411.35,2172.3111,1202.5347,1.2955,101.3556,0.1212,1.5698,0.9694,198.5973,64.9222,6.1933,399.1448,9.6486,0.9637,188.9488,64.0447,12.3578
991,992,2940.53,2517.42,2206.1444,1876.9899,2.0607,95.9511,0.1246,1.4438,0.9731,195.6898,76.5556,7.7139999999999995,414.6625,9.0469,0.9767,186.6429,64.7846,12.3351
992,993,3040.06,2520.63,2201.8666,1185.4396,1.3996,99.9211,0.1199,1.6092,0.9809,196.2782,70.1333,9.0018,403.9977,9.2141,0.9762,187.0641,64.6928,12.9116
993,994,2966.26,2524.57,2213.9111,1973.969,1.2541,96.9456,0.1238,1.4323,0.9652,202.8889,69.6778,7.7905,412.3487,9.5766,0.9605,193.3123,64.3568,12.4124
994,995,3086.92,2547.79,2215.5111,2039.3196,1.215,99.4189,0.1238,1.5017,0.9666,202.7727,69.6556,8.2638,420.2789,9.4543,0.965,193.3184,64.4107,12.390999999999998
996,997,2901.62,2569.45,2223.9,1745.3724,1.9974,96.7567,0.1241,1.595,0.9835,195.7092,69.9444,8.4954,399.50800000000004,9.2262,0.9791,186.483,64.4228,12.5237
997,998,3053.64,2351.94,2206.1444,1876.9899,2.0607,95.9511,0.1246,1.4587,0.9670000000000001,201.1963,73.7667,10.4986,406.6259,9.7555,0.9732,191.4408,64.5502,12.3578
998,999,2938.84,2453.25,2188.5444,1251.2688,0.7979999999999999,103.5944,0.1199,1.5136,0.9711,201.8856,68.5556,9.5197,425.3996,9.6144,0.9654,192.2712,76.2508,12.5682
999,1000,3045.11,2444.87,2215.1778,2192.1867,1.8829,85.6589,0.1237,1.4193,0.9787,196.9404,66.0333,8.2633,417.4764,9.4102,0.9806,187.5301,64.1481,12.5106
1000,1001,3033.11,2435.14,2172.3111,1202.5347,1.2955,101.3556,0.1212,1.462,0.9789,195.4948,75.7778,4.3695,421.8092,9.4434,0.9768,186.0514,64.5502,12.3351
1001,1002,3022.6,2533.92,2184.7222,1009.0221,1.3187,101.9178,0.1219,1.4772,0.9696,201.4698,73.1222,11.1365,411.6571,9.7771,0.9761,191.6926,64.5242,12.4692
1002,1003,2976.58,2495.16,2215.5111,2039.3196,1.215,99.4189,0.1238,1.6147,0.9689,201.3405,72.2444,10.3783,405.8646,9.77,0.9728,191.5705,63.7758,12.5106
1003,1004,2917.47,2481.56,2247.3666,1039.741,1.3594,104.36,0.1171,1.5351,0.9788,197.1106,68.1111,8.36,409.6625,9.5292,0.9794,187.5814,64.6559,12.4996
1004,1005,3071.03,2483.66,2215.5111,2039.3196,1.215,99.4189,0.1238,1.4726,0.9496,201.9857,70.2444,7.8098,415.879,9.3976,0.9595,192.5882,64.3447,12.4124
1005,1006,2945.22,2570.44,2194.9556,2341.7833,2.3917,86.81,0.1231,1.4207,0.9685,197.9288,71.9444,8.8046,418.3355,9.1378,0.9726,188.7909,64.3447,12.390999999999998
1006,1007,3072.86,2434.6,2206.1444,1876.9899,2.0607,95.9511,0.1246,1.5587,0.9732,195.6715,76.9333,9.3601,408.2,9.6125,0.9773,186.05900000000003,64.5502,12.3351
1007,1008,3075.12,2476.8,2189.3556,2363.6412,2.1415,83.4233,0.1246,1.5631,0.9698,199.0436,70.7111,4.3793,407.5614,8.9714,0.9748,190.0722,63.7488,12.5782
1008,1009,3004.57,2460.59,2166.2111,894.8612,1.4073,105.6256,0.1219,1.383,0.9508,202.4378,61.2111,7.696000000000001,410.8402,8.9505,0.9588,193.4873,64.215,12.3543
1009,1010,3055.47,2423.38,2226.3111,2252.1538,1.2295,92.6178,0.1239,1.5948,0.9724,198.7725,64.6556,8.5791,409.2611,8.722999999999999,0.9668,190.0495,64.0248,12.5331
1010,1011,2965.5,2500.25,2206.1444,1876.9899,2.0607,95.9511,0.1246,1.5332,0.9841,194.8466,74.7778,9.0383,426.353,9.0271,0.9796,185.8195,64.7846,12.4996
1011,1012,2957.7,2509.62,2226.3111,2252.1538,1.2295,92.6178,0.1239,1.3561,0.97,201.0821,63.4444,7.0269,407.0773,9.262,0.9761,191.82,64.215,12.3543
1012,1013,2992.4,2590.8,2223.9,1745.3724,1.9974,96.7567,0.1241,1.5519,0.9785,198.6692,66.4333,7.5124,401.1307,9.4729,0.9727,189.1963,64.5815,12.5535
1013,1014,2933.15,2497.76,2218.6223,1416.6631,1.901,99.6067,0.126,1.5314,0.9513,196.8306,67.1111,10.485999999999999,415.2054,9.85,0.971,186.9806,64.4096,12.3543
1014,1015,3099.58,2397.99,2153.9778,1192.6994,1.3522,100.9367,0.1225,1.4823,0.9801,196.7235,72.3222,10.8615,423.5282,9.7142,0.9835,187.0094,64.1172,12.5967
1015,1016,2990.68,2449.84,2172.3111,1202.5347,1.2955,101.3556,0.1212,1.4616,0.965,201.0862,64.1778,8.3683,420.1167,10.3963,0.9843,190.6899,64.215,12.539000000000001
1016,1017,3061.73,2463.72,2153.9778,1192.6994,1.3522,100.9367,0.1225,1.5714,0.968,195.4061,69.1,9.6805,414.7777,9.7038,0.9735,185.7023,64.5666,12.5412
1017,1018,3053.34,2353.23,2211.6,2122.258,1.4469999999999998,94.2089,0.1242,1.5416,0.9725,197.7977,68.6667,6.4489,404.1266,9.7739,0.9769,188.0239,64.4096,12.3543
1018,1019,2972.6,2622.6,2169.8334,1301.9348,0.8012,101.9733,0.1216,1.5264,0.9712,202.7461,74.9333,7.4878,403.7071,9.8863,0.9743,192.8598,63.9159,12.5412
1019,1020,3083.8,2494.57,2201.8666,1185.4396,1.3996,99.9211,0.1199,1.6255,0.9554,202.3047,65.2778,3.5445,406.9945,9.2906,0.9758,193.0141,64.5121,12.550999999999998
1020,1021,2994.92,2516.35,2146.7778,3715.0417,0.9069,84.9267,0.1286,1.6187,0.9577,201.7701,67.2111,6.882999999999999,398.3326,9.9079,0.9642,191.8623,64.7472,12.5547
1021,1022,3026.09,2553.9,2215.5111,2039.3196,1.215,99.4189,0.1238,1.4328,0.9469,203.2867,68.8111,9.4695,413.4659,9.2924,0.9703,193.9943,64.4791,12.4124
1022,1023,2994.06,2548.91,2247.3666,1039.741,1.3594,104.36,0.1171,1.4459,0.9655,201.8818,67.5222,7.7389,410.0264,9.0234,0.9701,192.8584,64.4096,12.2981
1023,1024,2978.33,2405.53,2203.4445,1915.7558,1.2616,101.1833,0.1261,1.3376,0.9717,198.1949,71.5889,6.8415,403.2541,9.8953,0.9778,188.2996,64.7149,12.3578
1024,1025,3044.47,2361.71,2192.5556,1908.5529999999999,1.3766,96.14,0.1258,1.3601,0.9794,197.7423,69.0889,8.0655,414.4647,8.7404,0.9777,189.0019,94.2641,12.5547
1025,1026,2975.13,2557.37,2194.9555,1108.2246,1.2476,102.2822,0.1202,1.4465,0.9705,198.9339,72.1111,13.0655,407.9364,9.8488,0.9754,189.0851,63.9159,12.4912
1026,1027,3014.07,2554.21,2226.0667,2073.6381,1.2717,95.7489,0.1238,1.4422,0.9721,198.5648,68.5444,11.606,408.3936,9.8708,0.9766,188.6939,64.4096,12.5547
1027,1028,3064.09,2488.15,2231.6111,2005.8966,1.2969,93.7522,0.1234,1.365,0.9670000000000001,203.0295,76.9667,11.3562,413.2846,9.971,0.9726,193.0584,64.5502,12.602
1028,1029,3070.16,2561.21,2247.3666,1039.741,1.3594,104.36,0.1171,1.5275,0.9740000000000001,198.3661,66.7778,7.4739,412.7441,9.1269,0.977,189.2393,64.2376,12.5665
1029,1030,3017.86,2584.79,2169.8334,1301.9348,0.8012,101.9733,0.1216,1.5374,0.9799,197.076,66.3222,8.6364,408.2437,9.1887,0.982,187.8872,64.0447,12.5376
1030,1031,3073.48,2467.18,2200.2,1121.1875,1.3171,103.8978,0.1191,1.4015,0.9753,198.1832,67.5333,8.282,398.9449,9.6179,0.9803,188.5653,64.2459,12.5786
1031,1032,3027.61,2430.03,2219.7667,2086.471,1.3381,98.89,0.1234,1.409,0.9735,197.8666,68.9333,7.5863,403.8722,9.6257,0.9753,188.24099999999999,64.3519,12.602
1032,1033,2950.97,2533.95,2249.2556,2065.0624,2.1216,95.7967,0.1222,1.3418,0.9757,198.5195,71.3667,10.328,420.7809,9.734,0.9804,188.7856,63.8835,12.5786
1033,1034,3093.12,2500.9,2219.7667,2086.471,1.3381,98.89,0.1234,1.4117,0.9791,198.1925,72.9333,11.8884,413.0729,9.8508,0.9833,188.3417,63.7658,12.2981
1034,1035,2988.76,2497.58,2153.9778,1192.6994,1.3522,100.9367,0.1225,1.459,0.9761,197.3831,69.1444,9.7173,425.6435,9.3346,0.981,188.0485,64.5531,12.5861
1035,1036,2990.69,2428.85,2249.2556,2065.0624,2.1216,95.7967,0.1222,1.3682,0.9752,198.8217,67.5222,9.7614,416.0097,9.6392,0.9767,189.1825,64.3404,12.602
1036,1037,2978.77,2441.17,2254.7111,1981.2999,2.1046,90.9167,0.1224,1.4726,0.9698,196.84099999999998,74.0111,12.3575,407.8105,9.9798,0.9752,186.8611,64.1172,12.3543
1037,1038,3036.99,2448.38,2194.9555,1108.2246,1.2476,102.2822,0.1202,1.5149,0.9715,198.8918,73.5222,8.3415,398.833,9.8658,0.9763,189.02599999999998,64.3121,12.5412
1038,1039,3006.75,2517.09,2254.7111,1981.2999,2.1046,90.9167,0.1224,1.5901,0.9838,196.1986,69.1222,7.9854,414.3507,9.3935,0.9806,186.8051,64.5666,12.5992
1039,1040,2960.63,2570.46,2206.1444,1876.9899,2.0607,95.9511,0.1246,1.5341,0.9756,197.8928,67.2889,14.3989,432.9844,8.7688,0.9743,189.1239,64.6559,12.5547
1040,1041,3021.61,2440.29,2227.2222,2043.5876,1.1892,95.5267,0.1253,1.5335,0.9682,198.3405,69.4222,10.9837,414.8713,9.3651,0.9747,188.9754,64.6559,12.4124
1041,1042,2960.56,2465.42,2213.9111,1973.969,1.2541,96.9456,0.1238,1.6001,0.9482,202.0352,69.3222,8.8381,411.7386,10.1037,0.9717,191.9315,64.6702,12.4124
1042,1043,2978.15,2506.0,2153.9778,1192.6994,1.3522,100.9367,0.1225,1.4035,0.9703,198.2337,69.9,11.0332,415.0782,9.9536,0.9761,188.2801,64.3519,12.602
1043,1044,3053.48,2674.54,2231.6111,2005.8966,1.2969,93.7522,0.1234,1.4217,0.9723,202.8347,65.6444,7.0235,396.2753,9.9491,0.9752,192.8856,64.0248,12.4912
1044,1045,3031.22,2538.56,2211.5222,1079.7336,0.8126,105.1278,0.11900000000000001,1.4615,0.9648,203.2211,73.8333,6.5553,403.3514,9.6231,0.9686,193.59799999999998,64.1172,12.5412
1045,1046,2935.34,2551.27,2276.4556,2148.5397,1.2317,93.6778,0.1199,1.4132,0.9728,198.3781,66.9333,9.2702,403.499,9.6178,0.9713,188.7603,64.5815,12.5412
1046,1047,2972.34,2465.62,2231.6111,2005.8966,1.2969,93.7522,0.1234,1.3824,0.9774,202.1628,72.0,6.5091,391.3602,9.8631,0.9794,192.2997,64.3688,12.5743
1047,1048,3051.68,2505.27,2219.7667,2086.471,1.3381,98.89,0.1234,1.3242,0.9781,197.66099999999997,71.4889,8.7598,404.651,9.8575,0.9825,187.8035,64.2677,12.5743
1048,1049,3056.49,2488.9,2192.5556,1908.5529999999999,1.3766,96.14,0.1258,1.5745,0.9555,201.4365,68.2444,7.5646,413.0839,9.8614,0.9626,191.5751,94.2641,12.3543
1049,1050,3034.13,2481.64,2219.7667,2086.471,1.3381,98.89,0.1234,1.391,0.9673,201.7196,72.7111,8.4638,410.9316,9.8991,0.9792,191.8205,63.94,12.5743
1050,1051,3090.72,2408.28,2226.0667,2073.6381,1.2717,95.7489,0.1238,1.4945,0.9796,197.4323,76.8778,12.9654,419.6544,9.1067,0.9818,188.3256,64.5502,12.4996
1051,1052,3012.45,2422.48,2208.5222,1838.7054,1.1571,95.2056,0.1249,1.4939,0.9787,197.7131,68.1111,6.4817,398.2141,9.9903,0.9809,187.7228,64.4204,12.5661
1052,1053,2990.29,2522.35,2200.2,1121.1875,1.3171,103.8978,0.1191,1.432,0.9783,197.8119,71.9111,7.1712,400.5376,9.9884,0.9808,187.8235,64.2677,12.56
1053,1054,2997.67,2446.47,2147.1111,1081.8758,1.355,103.2778,0.1226,1.444,0.9640000000000001,201.9157,72.4,8.0093,400.1677,9.8566,0.9696,192.0591,63.7914,12.3543
1054,1055,3040.28,2577.44,2233.6334,1962.0026,1.212,99.0133,0.1222,1.42,0.9775,200.6577,67.6,9.5635,419.0764,9.7748,0.978,190.8829,64.3519,12.5876
1055,1056,2995.73,2515.83,2231.6111,2005.8966,1.2969,93.7522,0.1234,1.4136,0.9848,197.3102,74.4889,9.0863,416.4624,9.6759,0.9813,187.6343,63.9957,12.5967
1056,1057,2908.22,2481.32,2168.7333,999.5929,1.3739,104.8544,0.1217,1.5293,0.9679,197.5855,70.5333,2.9146,403.6285,9.687999999999999,0.9748,187.8975,76.2508,12.3578
1057,1058,3005.31,2409.49,2200.2,1121.1875,1.3171,103.8978,0.1191,1.4649,0.9722,198.4158,69.6111,11.2858,411.0222,9.8285,0.9775,188.5873,64.3833,12.5412
1058,1059,3005.52,2444.92,2227.2222,2043.5876,1.1892,95.5267,0.1253,1.5712,0.9585,202.8279,73.5889,7.9309,410.3675,10.2007,0.9747,192.6273,64.2041,12.5331
1059,1060,3208.56,2398.66,2147.1111,1081.8758,1.355,103.2778,0.1226,1.4675,0.9793,198.1283,71.4111,10.6305,406.4065,9.845,0.9834,188.2833,64.1172,12.5786
1060,1061,3063.64,2519.77,2231.6111,2005.8966,1.2969,93.7522,0.1234,1.3704,0.9781,202.5876,72.6778,9.6116,403.8292,9.9558,0.9821,192.6318,63.7914,12.5861
1061,1062,3150.47,2621.33,2231.6111,2005.8966,1.2969,93.7522,0.1234,1.4202,0.9670000000000001,202.558,73.1111,7.0696,400.1195,9.4096,0.9789,193.1485,64.0188,12.5967
1062,1063,3244.74,2422.0,2208.5222,1838.7054,1.1571,95.2056,0.1249,1.5575,0.9762,197.8988,72.2333,9.1637,421.235,9.9621,0.9809,187.9367,63.7658,12.56
1063,1064,2940.74,2596.71,2200.2,1121.1875,1.3171,103.8978,0.1191,1.3836,0.9518,203.4228,73.9778,8.5389,408.2683,9.9299,0.9716,193.493,63.7658,12.4124
1064,1065,2981.49,2536.82,2147.1111,1081.8758,1.355,103.2778,0.1226,1.6075,0.9785,198.4329,74.0556,8.6425,412.3637,10.0093,0.9808,188.4236,64.3121,12.5743
1065,1066,3026.53,2558.28,2147.1111,1081.8758,1.355,103.2778,0.1226,1.4286,0.9804,198.7801,67.4444,7.2461,409.1284,9.2537,0.9816,189.5264,64.7472,12.5743
1066,1067,3054.95,2531.78,2178.5889,1135.3544,0.8614,103.7022,0.1205,1.3499,0.9619,203.5156,73.8889,8.8015,415.2975,9.8735,0.9734,193.6421,64.0411,12.499
1067,1068,3060.97,2579.88,2203.4445,1915.7558,1.2616,101.1833,0.1261,1.4293,0.9508,202.8107,66.8,9.982999999999999,419.3805,9.4105,0.9721,193.4002,64.2989,12.4124
1068,1069,2996.61,2496.09,2178.4667,993.1907,0.7649,104.6267,0.1215,1.4536,0.9655,202.7561,74.3222,8.2367,411.7414,9.8814,0.9726,192.8747,64.0411,12.5192
1069,1070,2994.22,2541.27,2222.0111,1229.4964,0.7647,105.2711,0.1183,1.4243,0.9679,201.2948,69.4222,9.1878,406.0472,10.1854,0.9695,191.1094,94.2641,12.5412
1070,1071,2945.66,2572.15,2185.1,1201.0491,0.7821,105.8489,0.1208,1.39,0.9771,203.1026,72.0333,11.8272,418.602,9.6227,0.9777,193.4799,63.8194,12.5949
1071,1072,3160.57,2569.69,2244.9778,2208.4483,1.9074,87.2789,0.1217,1.5688,0.9671,202.5817,72.8,4.2194,398.1974,9.6011,0.9729,192.9805,64.0411,12.5224
1072,1073,3180.09,2327.29,2200.2,1121.1875,1.3171,103.8978,0.1191,1.3209,0.9787,193.8387,74.4111,8.1735,402.6083,9.5075,0.9782,184.3312,63.7914,12.2981
1073,1074,3069.3,2501.13,2200.2,1121.1875,1.3171,103.8978,0.1191,1.3496,0.9655,202.5799,67.3778,10.435,410.9247,9.5713,0.9688,193.0086,64.4791,12.4002
1074,1075,3136.15,2504.96,2178.4667,993.1907,0.7649,104.6267,0.1215,1.4234,0.977,198.8962,73.8778,11.2301,412.8452,8.9728,0.9718,189.9234,63.8194,12.4431
1075,1076,2988.21,2490.26,2219.7667,2086.471,1.3381,98.89,0.1234,1.3825,0.9748,197.5396,67.7222,10.2436,412.2285,9.585,0.9756,187.9546,64.4107,12.5412
1076,1077,3068.67,2517.04,2258.2778,2073.0764,1.2329,96.9478,0.1208,1.3524,0.9714,198.2341,69.7667,6.7947,399.8484,9.4281,0.9731,188.80599999999998,64.6928,12.5412
1077,1078,3225.61,2493.13,2266.8333,2040.1937,1.6558,94.8489,0.1216,1.4162,0.9681,199.0026,71.8444,9.3234,416.504,9.9148,0.9735,189.0878,64.3688,12.602
1078,1079,2936.51,2483.29,2266.8333,2040.1937,1.6558,94.8489,0.1216,1.4105,0.9682,199.0286,71.8,6.8099,399.3023,9.9457,0.9732,189.0829,63.9668,12.4059
1079,1080,3170.24,2485.64,2186.9,936.4327,1.3493,104.3367,0.1206,1.3525,0.9763,198.6402,74.0444,8.7823,410.8838,8.7452,0.9745,189.895,63.6973,12.4431
1080,1081,3039.4,2473.48,2178.4667,993.1907,0.7649,104.6267,0.1215,1.4286,0.9754,201.8187,66.2444,8.259,406.4911,8.8194,0.9788,192.9993,64.0283,12.6122
